config,n_dets,n_trks,time_ns
hungarian_dist5_ack_conf_padd_10_noyc,111,184,36294594
hungarian_dist5_ack_conf_padd_10_noyc,107,176,35832925
hungarian_dist5_ack_conf_padd_10_noyc,110,173,41788885
hungarian_dist5_ack_conf_padd_10_noyc,90,155,30528132
hungarian_dist5_ack_conf_padd_10_noyc,76,133,24106284
hungarian_dist5_ack_conf_padd_10_noyc,62,118,22653419
hungarian_dist5_ack_conf_padd_10_noyc,69,104,20910723
hungarian_dist5_ack_conf_padd_10_noyc,67,111,19444425
hungarian_dist5_ack_conf_padd_10_noyc,63,105,20448351
hungarian_dist5_ack_conf_padd_10_noyc,68,99,17701086
hungarian_dist5_ack_conf_padd_10_noyc,48,96,13528488
hungarian_dist5_ack_conf_padd_10_noyc,45,89,15846302
hungarian_dist5_ack_conf_padd_10_noyc,51,85,16826947
hungarian_dist5_ack_conf_padd_10_noyc,75,93,16447630
hungarian_dist5_ack_conf_padd_10_noyc,88,35,8485145
hungarian_dist5_ack_conf_padd_10_noyc,73,40,11374131
hungarian_dist5_ack_conf_padd_10_noyc,61,40,10785910
hungarian_dist5_ack_conf_padd_10_noyc,81,45,11631395
hungarian_dist5_ack_conf_padd_10_noyc,64,57,12302822
hungarian_dist5_ack_conf_padd_10_noyc,60,64,12495706
hungarian_dist5_ack_conf_padd_10_noyc,57,66,13334761
hungarian_dist5_ack_conf_padd_10_noyc,55,65,13650741
hungarian_dist5_ack_conf_padd_10_noyc,64,71,15899299
hungarian_dist5_ack_conf_padd_10_noyc,64,73,17315857
hungarian_dist5_ack_conf_padd_10_noyc,68,69,14554084
hungarian_dist5_ack_conf_padd_10_noyc,71,74,15856300
hungarian_dist5_ack_conf_padd_10_noyc,69,77,17012829
hungarian_dist5_ack_conf_padd_10_noyc,77,80,17139011
hungarian_dist5_ack_conf_padd_10_noyc,63,77,16462626
hungarian_dist5_ack_conf_padd_10_noyc,56,69,13471403
hungarian_dist5_ack_conf_padd_10_noyc,54,73,12967814
hungarian_dist5_ack_conf_padd_10_noyc,78,82,21167656
hungarian_dist5_ack_conf_padd_10_noyc,72,82,21798918
hungarian_dist5_ack_conf_padd_10_noyc,60,86,14930356
hungarian_dist5_ack_conf_padd_10_noyc,83,88,18145613
hungarian_dist5_ack_conf_padd_10_noyc,81,91,18608486
hungarian_dist5_ack_conf_padd_10_noyc,94,89,26062754
hungarian_dist5_ack_conf_padd_10_noyc,132,115,25213591
hungarian_dist5_ack_conf_padd_10_noyc,88,114,23369357
hungarian_dist5_ack_conf_padd_10_noyc,63,100,17621830
hungarian_dist5_ack_conf_padd_10_noyc,67,109,16769131
hungarian_dist5_ack_conf_padd_10_noyc,56,105,15913486
hungarian_dist5_ack_conf_padd_10_noyc,63,97,16872151
hungarian_dist5_ack_conf_padd_10_noyc,60,89,15551880
hungarian_dist5_ack_conf_padd_10_noyc,64,81,14877599
hungarian_dist5_ack_conf_padd_10_noyc,57,77,15657285
hungarian_dist5_ack_conf_padd_10_noyc,63,72,15687970
hungarian_dist5_ack_conf_padd_10_noyc,68,77,16814004
hungarian_dist5_ack_conf_padd_10_noyc,63,74,17082657
hungarian_dist5_ack_conf_padd_10_noyc,58,74,16138600
hungarian_dist5_ack_conf_padd_10_noyc,58,70,15395614
hungarian_dist5_ack_conf_padd_10_noyc,57,69,13296429
hungarian_dist5_ack_conf_padd_10_noyc,69,76,14737051
hungarian_dist5_ack_conf_padd_10_noyc,67,74,13917953
hungarian_dist5_ack_conf_padd_15_noyc,137,41,10460310
hungarian_dist5_ack_conf_padd_15_noyc,141,43,17419136
hungarian_dist5_ack_conf_padd_15_noyc,162,47,17216354
hungarian_dist5_ack_conf_padd_15_noyc,167,59,20177683
hungarian_dist5_ack_conf_padd_15_noyc,177,65,23002952
hungarian_dist5_ack_conf_padd_15_noyc,157,78,23455406
hungarian_dist5_ack_conf_padd_15_noyc,169,74,24569927
hungarian_dist5_ack_conf_padd_15_noyc,158,77,23763281
hungarian_dist5_ack_conf_padd_15_noyc,182,83,26047254
hungarian_dist5_ack_conf_padd_15_noyc,188,91,27731935
hungarian_dist5_ack_conf_padd_15_noyc,193,86,34145037
hungarian_dist5_ack_conf_padd_15_noyc,205,95,46241028
hungarian_dist5_ack_conf_padd_15_noyc,202,95,39517064
hungarian_dist5_ack_conf_padd_15_noyc,213,96,37632124
hungarian_dist5_ack_conf_padd_15_noyc,207,91,38186556
hungarian_dist5_ack_conf_padd_15_noyc,209,91,35422718
hungarian_dist5_ack_conf_padd_15_noyc,217,96,34309901
hungarian_dist5_ack_conf_padd_15_noyc,245,108,38436554
hungarian_dist5_ack_conf_padd_15_noyc,238,105,38095577
hungarian_dist5_ack_conf_padd_15_noyc,229,109,36492176
hungarian_dist5_ack_conf_padd_15_noyc,239,124,39479574
hungarian_dist5_ack_conf_padd_15_noyc,242,117,43378962
hungarian_dist5_ack_conf_padd_15_noyc,228,110,41172159
hungarian_dist5_ack_conf_padd_15_noyc,223,112,42071544
hungarian_dist5_ack_conf_padd_15_noyc,206,106,32040644
hungarian_dist5_ack_conf_padd_15_noyc,226,106,35539163
hungarian_dist5_ack_conf_padd_15_noyc,188,93,29879087
hungarian_dist5_ack_conf_padd_15_noyc,186,92,27608969
hungarian_dist5_ack_conf_padd_15_noyc,190,94,30699025
hungarian_dist5_ack_conf_padd_15_noyc,166,86,32671997
hungarian_dist5_ack_conf_padd_15_noyc,176,86,29151909
hungarian_dist5_ack_conf_padd_15_noyc,176,80,26776297
hungarian_dist5_ack_conf_padd_15_noyc,194,84,30986786
hungarian_dist5_ack_conf_padd_15_noyc,189,83,29497374
hungarian_dist5_ack_conf_padd_15_noyc,190,79,29483548
hungarian_dist5_ack_conf_padd_15_noyc,173,74,27252002
hungarian_dist5_ack_conf_padd_15_noyc,181,71,30507903
hungarian_dist5_ack_conf_padd_15_noyc,183,76,31294451
hungarian_dist5_ack_conf_padd_15_noyc,202,74,31959055
hungarian_dist5_ack_conf_padd_15_noyc,89,30,8685855
hungarian_dist5_ack_conf_padd_15_noyc,65,35,10073749
hungarian_dist5_ack_conf_padd_15_noyc,79,42,12857110
hungarian_dist5_ack_conf_padd_15_noyc,69,44,14009772
hungarian_dist5_ack_conf_padd_15_noyc,60,46,12662783
hungarian_dist5_ack_conf_padd_15_noyc,73,46,14618242
hungarian_dist5_ack_conf_padd_15_noyc,69,56,12634371
hungarian_dist5_ack_conf_padd_15_noyc,66,52,14261696
hungarian_dist5_ack_conf_padd_15_noyc,74,58,12869203
hungarian_dist5_ack_conf_padd_15_noyc,64,62,12484025
hungarian_dist5_ack_conf_padd_15_noyc,67,65,13166360
hungarian_dist5_ack_conf_padd_15_noyc,76,61,14412644
hungarian_dist5_ack_conf_padd_15_noyc,72,59,13018608
hungarian_dist5_ack_conf_padd_15_noyc,92,70,15319503
hungarian_dist5_ack_conf_padd_15_noyc,73,68,19426270
hungarian_dist5_ack_conf_padd_15_noyc,73,69,19473738
hungarian_dist5_ack_conf_padd_15_noyc,69,66,13703889
hungarian_dist5_ack_conf_padd_15_noyc,66,68,13151804
hungarian_dist5_ack_conf_padd_15_noyc,71,70,14366248
hungarian_dist5_ack_conf_padd_15_noyc,68,68,13935075
hungarian_dist5_ack_conf_padd_15_noyc,68,68,13491528
hungarian_dist5_ack_conf_padd_15_noyc,66,64,14879122
hungarian_dist5_ack_conf_padd_15_noyc,76,64,15565275
hungarian_dist5_ack_conf_padd_15_noyc,72,63,13690024
hungarian_dist5_ack_conf_padd_15_noyc,59,60,12034898
hungarian_dist5_ack_conf_padd_15_noyc,56,60,11211152
hungarian_dist5_ack_conf_padd_15_noyc,64,56,13393949
hungarian_dist5_ack_conf_padd_15_noyc,59,52,16113444
hungarian_dist5_ack_conf_padd_15_noyc,53,50,14233634
hungarian_dist5_ack_conf_padd_15_noyc,55,48,13069411
hungarian_dist5_ack_conf_padd_15_noyc,53,47,13305957
hungarian_dist5_ack_conf_padd_15_noyc,54,45,12333768
hungarian_dist5_ack_conf_padd_15_noyc,66,46,12949742
hungarian_dist5_ack_conf_padd_15_noyc,45,42,8775039
hungarian_dist5_ack_conf_padd_15_noyc,55,40,10329850
hungarian_dist5_ack_conf_padd_15_noyc,58,40,11889050
hungarian_dist5_ack_conf_padd_15_noyc,58,36,11028897
hungarian_dist5_ack_conf_padd_15_noyc,55,42,11039776
hungarian_dist5_ack_conf_padd_15_noyc,54,39,10299995
hungarian_dist5_ack_conf_padd_15_noyc,45,36,9436456
hungarian_dist5_ack_conf_padd_15_noyc,50,35,8130703
hungarian_dist5_ack_conf_padd_15_noyc,114,59,11069672
hungarian_dist5_ack_conf_padd_15_noyc,102,70,23045040
hungarian_dist5_ack_conf_padd_15_noyc,93,80,26229380
hungarian_dist5_ack_conf_padd_15_noyc,99,101,27192783
hungarian_dist5_ack_conf_padd_15_noyc,100,109,31364650
hungarian_dist5_ack_conf_padd_15_noyc,105,127,34022652
hungarian_dist5_ack_conf_padd_15_noyc,105,119,143700942
hungarian_dist5_ack_conf_padd_15_noyc,96,122,36588073
hungarian_dist5_ack_conf_padd_15_noyc,95,114,35378027
hungarian_dist5_ack_conf_padd_15_noyc,88,113,35552958
hungarian_dist5_ack_conf_padd_15_noyc,88,115,33428659
hungarian_dist5_ack_conf_padd_15_noyc,95,111,37143816
hungarian_dist5_ack_conf_padd_15_noyc,94,110,33844254
hungarian_dist5_ack_conf_padd_15_noyc,111,117,36889248
hungarian_dist5_ack_conf_padd_15_noyc,106,115,41743220
hungarian_dist5_ack_conf_padd_15_noyc,93,115,37240634
hungarian_dist5_ack_conf_padd_15_noyc,90,120,34923139
hungarian_dist5_ack_conf_padd_15_noyc,93,111,40048841
hungarian_dist5_ack_conf_padd_15_noyc,103,108,42353242
hungarian_dist5_ack_conf_padd_15_noyc,93,126,32969884
hungarian_dist5_ack_conf_padd_15_noyc,114,128,43472452
hungarian_dist5_ack_conf_padd_15_noyc,111,118,36845195
hungarian_dist5_ack_conf_padd_15_noyc,127,127,38622527
hungarian_dist5_ack_conf_padd_15_noyc,119,124,36343182
hungarian_dist5_ack_conf_padd_15_noyc,139,130,51889562
hungarian_dist5_ack_conf_padd_15_noyc,146,144,54530311
hungarian_dist5_ack_conf_padd_15_noyc,145,143,58795070
hungarian_dist5_ack_conf_padd_15_noyc,124,140,53259243
hungarian_dist5_ack_conf_padd_15_noyc,128,143,47964929
hungarian_dist5_ack_conf_padd_15_noyc,147,142,58278580
hungarian_dist5_ack_conf_padd_15_noyc,132,143,56052533
hungarian_dist5_ack_conf_padd_15_noyc,134,148,42428701
hungarian_dist5_ack_conf_padd_15_noyc,113,141,37229183
hungarian_dist5_ack_conf_padd_15_noyc,93,132,25708190
hungarian_dist5_ack_conf_padd_15_noyc,118,129,28648582
hungarian_dist5_ack_conf_padd_15_noyc,151,124,36837803
hungarian_dist5_ack_conf_padd_15_noyc,136,117,35357187
hungarian_dist5_ack_conf_padd_15_noyc,131,110,35481657
hungarian_dist5_ack_conf_padd_15_noyc,123,114,34535926
hungarian_dist5_ack_conf_padd_15_noyc,122,117,34201380
hungarian_dist5_ack_conf_padd_15_noyc,124,115,36084626
hungarian_dist5_ack_conf_padd_15_noyc,58,21,6176757
hungarian_dist5_ack_conf_padd_15_noyc,56,26,7008648
hungarian_dist5_ack_conf_padd_15_noyc,68,22,10981770
hungarian_dist5_ack_conf_padd_15_noyc,57,28,9809612
hungarian_dist5_ack_conf_padd_15_noyc,66,35,9073328
hungarian_dist5_ack_conf_padd_15_noyc,68,40,10573588
hungarian_dist5_ack_conf_padd_15_noyc,55,37,10456433
hungarian_dist5_ack_conf_padd_15_noyc,51,42,8654957
hungarian_dist5_ack_conf_padd_15_noyc,62,44,10271272
hungarian_dist5_ack_conf_padd_15_noyc,57,47,10155109
hungarian_dist5_ack_conf_padd_15_noyc,77,59,12888819
hungarian_dist5_ack_conf_padd_15_noyc,66,54,12515022
hungarian_dist5_ack_conf_padd_15_noyc,61,56,11990987
hungarian_dist5_ack_conf_padd_15_noyc,62,53,11753870
hungarian_dist5_ack_conf_padd_15_noyc,63,52,11221181
hungarian_dist5_ack_conf_padd_15_noyc,54,53,10422270
hungarian_dist5_ack_conf_padd_15_noyc,69,51,11263788
hungarian_dist5_ack_conf_padd_15_noyc,58,48,11976520
hungarian_dist5_ack_conf_padd_15_noyc,54,48,9847302
hungarian_dist5_ack_conf_padd_15_noyc,48,47,9299654
hungarian_dist5_ack_conf_padd_15_noyc,53,43,9291379
hungarian_dist5_ack_conf_padd_15_noyc,52,45,11424363
hungarian_dist5_ack_conf_padd_15_noyc,50,41,10365465
hungarian_dist5_ack_conf_padd_15_noyc,54,46,10482251
hungarian_dist5_ack_conf_padd_15_noyc,44,38,8462714
hungarian_dist5_ack_conf_padd_15_noyc,50,37,9903716
hungarian_dist5_ack_conf_padd_15_noyc,43,34,10570834
hungarian_dist5_ack_conf_padd_15_noyc,45,42,10558451
hungarian_dist5_ack_conf_padd_15_noyc,43,39,9887325
hungarian_dist5_ack_conf_padd_15_noyc,41,36,9831804
hungarian_dist5_ack_conf_padd_15_noyc,35,39,7528244
hungarian_dist5_ack_conf_padd_15_noyc,53,40,11664506
hungarian_dist5_ack_conf_padd_15_noyc,37,37,9094887
hungarian_dist5_ack_conf_padd_15_noyc,45,39,8642273
hungarian_dist5_ack_conf_padd_15_noyc,44,36,7986187
hungarian_dist5_ack_conf_padd_15_noyc,38,37,7003769
hungarian_dist5_ack_conf_padd_15_noyc,47,38,7518466
hungarian_dist5_ack_conf_padd_15_noyc,41,37,7388346
hungarian_dist5_ack_conf_padd_15_noyc,52,39,8164404
hungarian_dist5_ack_conf_padd_15_noyc,42,41,7784686
hungarian_dist5_ack_conf_padd_15_noyc,46,40,11422741
hungarian_dist5_ack_conf_padd_15_noyc,42,16,5569500
hungarian_dist5_ack_conf_padd_15_noyc,52,23,10727351
hungarian_dist5_ack_conf_padd_15_noyc,44,26,7124862
hungarian_dist5_ack_conf_padd_15_noyc,33,32,8221138
hungarian_dist5_ack_conf_padd_15_noyc,37,36,7153564
hungarian_dist5_ack_conf_padd_15_noyc,38,40,7783745
hungarian_dist5_ack_conf_padd_15_noyc,44,42,8699389
hungarian_dist5_ack_conf_padd_15_noyc,48,46,11632117
hungarian_dist5_ack_conf_padd_15_noyc,40,48,7387335
hungarian_dist5_ack_conf_padd_15_noyc,46,47,7667631
hungarian_dist5_ack_conf_padd_15_noyc,35,42,8871276
hungarian_dist5_ack_conf_padd_15_noyc,35,54,7246245
hungarian_dist5_ack_conf_padd_15_noyc,38,46,7604074
hungarian_dist5_ack_conf_padd_15_noyc,42,47,7971410
hungarian_dist5_ack_conf_padd_15_noyc,28,41,6417140
hungarian_dist5_ack_conf_padd_15_noyc,34,40,6512284
hungarian_dist5_ack_conf_padd_15_noyc,25,35,6732039
hungarian_dist5_ack_conf_padd_15_noyc,29,36,5586951
hungarian_dist5_ack_conf_padd_15_noyc,25,35,5860745
hungarian_dist5_ack_conf_padd_15_noyc,35,35,6440643
hungarian_dist5_ack_conf_padd_15_noyc,40,38,6794924
hungarian_dist5_ack_conf_padd_15_noyc,34,43,7134600
hungarian_dist5_ack_conf_padd_15_noyc,28,35,6470177
hungarian_dist5_ack_conf_padd_15_noyc,27,30,6193167
hungarian_dist5_ack_conf_padd_15_noyc,24,31,5422659
hungarian_dist5_ack_conf_padd_15_noyc,31,36,6040086
hungarian_dist5_ack_conf_padd_15_noyc,31,32,5849314
hungarian_dist5_ack_conf_padd_15_noyc,31,33,5800444
hungarian_dist5_ack_conf_padd_15_noyc,31,37,6454468
hungarian_dist5_ack_conf_padd_15_noyc,41,39,10701554
hungarian_dist5_ack_conf_padd_15_noyc,40,40,8620765
hungarian_dist5_ack_conf_padd_15_noyc,54,49,8823918
hungarian_dist5_ack_conf_padd_15_noyc,50,47,8785488
hungarian_dist5_ack_conf_padd_15_noyc,39,51,7888106
hungarian_dist5_ack_conf_padd_15_noyc,33,44,6562417
hungarian_dist5_ack_conf_padd_15_noyc,32,36,5825521
hungarian_dist5_ack_conf_padd_15_noyc,28,32,5348473
hungarian_dist5_ack_conf_padd_15_noyc,36,32,5425765
hungarian_dist5_ack_conf_padd_15_noyc,33,25,5029596
hungarian_dist5_ack_conf_padd_15_noyc,24,21,3902772
hungarian_dist5_ack_conf_padd_15_noyc,61,21,6179111
hungarian_dist5_ack_conf_padd_15_noyc,48,29,9629791
hungarian_dist5_ack_conf_padd_15_noyc,50,33,13489635
hungarian_dist5_ack_conf_padd_15_noyc,41,38,13064893
hungarian_dist5_ack_conf_padd_15_noyc,59,53,12991808
hungarian_dist5_ack_conf_padd_15_noyc,49,52,10669004
hungarian_dist5_ack_conf_padd_15_noyc,59,60,15159567
hungarian_dist5_ack_conf_padd_15_noyc,47,59,10693369
hungarian_dist5_ack_conf_padd_15_noyc,64,66,12420577
hungarian_dist5_ack_conf_padd_15_noyc,57,67,11899558
hungarian_dist5_ack_conf_padd_15_noyc,46,63,11334669
hungarian_dist5_ack_conf_padd_15_noyc,40,53,9877027
hungarian_dist5_ack_conf_padd_15_noyc,35,47,8546008
hungarian_dist5_ack_conf_padd_15_noyc,40,45,10908235
hungarian_dist5_ack_conf_padd_15_noyc,48,50,11928823
hungarian_dist5_ack_conf_padd_15_noyc,46,49,13832436
hungarian_dist5_ack_conf_padd_15_noyc,39,46,13204801
hungarian_dist5_ack_conf_padd_15_noyc,48,46,14134241
hungarian_dist5_ack_conf_padd_15_noyc,46,48,9263638
hungarian_dist5_ack_conf_padd_15_noyc,36,49,7457083
hungarian_dist5_ack_conf_padd_15_noyc,40,44,8055364
hungarian_dist5_ack_conf_padd_15_noyc,52,49,9768467
hungarian_dist5_ack_conf_padd_15_noyc,47,47,9286720
hungarian_dist5_ack_conf_padd_15_noyc,37,47,10190584
hungarian_dist5_ack_conf_padd_15_noyc,32,41,7747868
hungarian_dist5_ack_conf_padd_15_noyc,38,45,8302789
hungarian_dist5_ack_conf_padd_15_noyc,26,42,6782011
hungarian_dist5_ack_conf_padd_15_noyc,28,38,7701302
hungarian_dist5_ack_conf_padd_15_noyc,32,39,7836221
hungarian_dist5_ack_conf_padd_15_noyc,47,38,9447987
hungarian_dist5_ack_conf_padd_15_noyc,58,39,9175856
hungarian_dist5_ack_conf_padd_15_noyc,56,39,13227522
hungarian_dist5_ack_conf_padd_15_noyc,55,33,11797291
hungarian_dist5_ack_conf_padd_15_noyc,83,36,11556007
hungarian_dist5_ack_conf_padd_15_noyc,51,32,10425356
hungarian_dist5_ack_conf_padd_15_noyc,78,31,9836030
hungarian_dist5_ack_conf_padd_15_noyc,64,32,8553270
hungarian_dist5_ack_conf_padd_15_noyc,67,34,8176437
hungarian_dist5_ack_conf_padd_15_noyc,50,35,7401160
hungarian_dist5_ack_conf_padd_15_noyc,51,34,7720859
hungarian_dist5_ack_conf_padd_15_noyc,43,38,7676647
hungarian_dist5_ack_conf_padd_15_noyc,127,66,10896903
hungarian_dist5_ack_conf_padd_15_noyc,113,81,21604569
hungarian_dist5_ack_conf_padd_15_noyc,115,86,26030644
hungarian_dist5_ack_conf_padd_15_noyc,121,95,29569557
hungarian_dist5_ack_conf_padd_15_noyc,129,107,34280907
hungarian_dist5_ack_conf_padd_15_noyc,144,124,35325910
hungarian_dist5_ack_conf_padd_15_noyc,141,135,39128037
hungarian_dist5_ack_conf_padd_15_noyc,139,153,49996778
hungarian_dist5_ack_conf_padd_15_noyc,132,155,43486018
hungarian_dist5_ack_conf_padd_15_noyc,147,154,45816926
hungarian_dist5_ack_conf_padd_15_noyc,139,148,44032782
hungarian_dist5_ack_conf_padd_15_noyc,134,154,42170545
hungarian_dist5_ack_conf_padd_15_noyc,126,149,45681767
hungarian_dist5_ack_conf_padd_15_noyc,135,158,49425406
hungarian_dist5_ack_conf_padd_15_noyc,119,147,41532152
hungarian_dist5_ack_conf_padd_15_noyc,129,144,43351290
hungarian_dist5_ack_conf_padd_15_noyc,129,145,53752289
hungarian_dist5_ack_conf_padd_15_noyc,144,155,50486920
hungarian_dist5_ack_conf_padd_15_noyc,132,155,43214727
hungarian_dist5_ack_conf_padd_15_noyc,151,158,47046108
hungarian_dist5_ack_conf_padd_15_noyc,125,165,40031880
hungarian_dist5_ack_conf_padd_15_noyc,115,168,37592881
hungarian_dist5_ack_conf_padd_15_noyc,103,158,35631692
hungarian_dist5_ack_conf_padd_15_noyc,79,155,25886789
hungarian_dist5_ack_conf_padd_15_noyc,93,138,29182774
hungarian_dist5_ack_conf_padd_15_noyc,130,147,33820700
hungarian_dist5_ack_conf_padd_15_noyc,111,128,29287256
hungarian_dist5_ack_conf_padd_15_noyc,107,122,30616303
hungarian_dist5_ack_conf_padd_15_noyc,110,117,32850284
hungarian_dist5_ack_conf_padd_15_noyc,90,109,23923075
hungarian_dist5_ack_conf_padd_15_noyc,76,89,19859197
hungarian_dist5_ack_conf_padd_15_noyc,62,79,16419816
hungarian_dist5_ack_conf_padd_15_noyc,69,81,15551209
hungarian_dist5_ack_conf_padd_15_noyc,67,81,16568040
hungarian_dist5_ack_conf_padd_15_noyc,63,81,15608494
hungarian_dist5_ack_conf_padd_15_noyc,68,79,19463058
hungarian_dist5_ack_conf_padd_15_noyc,48,68,12787392
hungarian_dist5_ack_conf_padd_15_noyc,45,66,11854566
hungarian_dist5_ack_conf_padd_15_noyc,51,63,11464839
hungarian_dist5_ack_conf_padd_15_noyc,75,67,13868662
hungarian_dist5_ack_conf_padd_15_noyc,88,35,8765811
hungarian_dist5_ack_conf_padd_15_noyc,73,40,11396573
hungarian_dist5_ack_conf_padd_15_noyc,61,38,10761915
hungarian_dist5_ack_conf_padd_15_noyc,81,44,11933181
hungarian_dist5_ack_conf_padd_15_noyc,64,56,11721501
hungarian_dist5_ack_conf_padd_15_noyc,60,63,12152213
hungarian_dist5_ack_conf_padd_15_noyc,57,60,12387727
hungarian_dist5_ack_conf_padd_15_noyc,55,60,12723354
hungarian_dist5_ack_conf_padd_15_noyc,64,63,15332807
hungarian_dist5_ack_conf_padd_15_noyc,64,61,14980588
hungarian_dist5_ack_conf_padd_15_noyc,68,59,14334599
hungarian_dist5_ack_conf_padd_15_noyc,71,66,15209008
hungarian_dist5_ack_conf_padd_15_noyc,69,67,17256357
hungarian_dist5_ack_conf_padd_15_noyc,77,68,18663717
hungarian_dist5_ack_conf_padd_15_noyc,63,63,16928292
hungarian_dist5_ack_conf_padd_15_noyc,56,58,13578028
hungarian_dist5_ack_conf_padd_15_noyc,54,65,14806979
hungarian_dist5_ack_conf_padd_15_noyc,78,73,15405018
hungarian_dist5_ack_conf_padd_15_noyc,72,71,17739556
hungarian_dist5_ack_conf_padd_15_noyc,60,74,15340140
hungarian_dist5_ack_conf_padd_15_noyc,83,74,19071096
hungarian_dist5_ack_conf_padd_15_noyc,81,71,18153598
hungarian_dist5_ack_conf_padd_15_noyc,94,81,19468077
hungarian_dist5_ack_conf_padd_15_noyc,132,101,26490109
hungarian_dist5_ack_conf_padd_15_noyc,88,95,23542364
hungarian_dist5_ack_conf_padd_15_noyc,63,83,15549034
hungarian_dist5_ack_conf_padd_15_noyc,67,85,15960582
hungarian_dist5_ack_conf_padd_15_noyc,56,78,16959981
hungarian_dist5_ack_conf_padd_15_noyc,63,67,13954770
hungarian_dist5_ack_conf_padd_15_noyc,60,64,12128369
hungarian_dist5_ack_conf_padd_15_noyc,64,59,12849256
hungarian_dist5_ack_conf_padd_15_noyc,57,60,11164416
hungarian_dist5_ack_conf_padd_15_noyc,63,55,11431838
hungarian_dist5_ack_conf_padd_15_noyc,68,58,12779097
hungarian_dist5_ack_conf_padd_15_noyc,63,59,11754602
hungarian_dist5_ack_conf_padd_15_noyc,58,60,11723685
hungarian_dist5_ack_conf_padd_15_noyc,58,55,11641103
hungarian_dist5_ack_conf_padd_15_noyc,57,56,10847031
hungarian_dist5_ack_conf_padd_15_noyc,69,59,12496647
hungarian_dist5_ack_conf_padd_15_noyc,67,59,15563632
hungarian_dist5_ack_conf_padd_20_noyc,137,41,10794223
hungarian_dist5_ack_conf_padd_20_noyc,141,39,16751086
hungarian_dist5_ack_conf_padd_20_noyc,162,47,19159989
hungarian_dist5_ack_conf_padd_20_noyc,167,59,20907025
hungarian_dist5_ack_conf_padd_20_noyc,177,63,25890526
hungarian_dist5_ack_conf_padd_20_noyc,157,74,23767217
hungarian_dist5_ack_conf_padd_20_noyc,169,70,25121971
hungarian_dist5_ack_conf_padd_20_noyc,158,70,23507020
hungarian_dist5_ack_conf_padd_20_noyc,182,77,25756670
hungarian_dist5_ack_conf_padd_20_noyc,188,83,32699896
hungarian_dist5_ack_conf_padd_20_noyc,193,84,31332700
hungarian_dist5_ack_conf_padd_20_noyc,205,86,34259717
hungarian_dist5_ack_conf_padd_20_noyc,202,87,37455739
hungarian_dist5_ack_conf_padd_20_noyc,213,89,106543198
hungarian_dist5_ack_conf_padd_20_noyc,207,83,30185940
hungarian_dist5_ack_conf_padd_20_noyc,209,90,29722137
hungarian_dist5_ack_conf_padd_20_noyc,217,94,33207391
hungarian_dist5_ack_conf_padd_20_noyc,245,106,37730334
hungarian_dist5_ack_conf_padd_20_noyc,238,108,39403183
hungarian_dist5_ack_conf_padd_20_noyc,229,108,38651068
hungarian_dist5_ack_conf_padd_20_noyc,239,117,41577254
hungarian_dist5_ack_conf_padd_20_noyc,242,115,41782571
hungarian_dist5_ack_conf_padd_20_noyc,228,104,38300413
hungarian_dist5_ack_conf_padd_20_noyc,223,108,44963023
hungarian_dist5_ack_conf_padd_20_noyc,206,96,34786316
hungarian_dist5_ack_conf_padd_20_noyc,226,103,32691601
hungarian_dist5_ack_conf_padd_20_noyc,188,94,28816260
hungarian_dist5_ack_conf_padd_20_noyc,186,92,31657498
hungarian_dist5_ack_conf_padd_20_noyc,190,92,36070339
hungarian_dist5_ack_conf_padd_20_noyc,166,77,29477537
hungarian_dist5_ack_conf_padd_20_noyc,176,76,26241041
